Location,MinTemp,MaxTemp,Evaporation,Sunshine,RainToday,WindSpeed,WindDir,Humidity,Cloud,Temp,Pressure,AirDirChange,AirSpeedChange
SalmonGums,14.8,31.8,5.468231522922462,7.6111775206611565,No,24.0,123.75,45.0,4.449405780817289,24.15,1016.2048700086998,-33.75,22.0
SalmonGums,14.7,37.6,5.468231522922462,7.6111775206611565,No,20.5,191.25,40.0,4.449405780817289,28.450000000000003,1016.2048700086998,-168.75,22.5
SalmonGums,15.8,32.0,5.468231522922462,7.6111775206611565,No,22.5,202.5,48.5,4.449405780817289,26.95,1016.2048700086998,0.0,31.5
SalmonGums,17.0,30.8,5.468231522922462,7.6111775206611565,No,23.0,123.75,47.5,4.449405780817289,23.85,1016.2048700086998,-33.75,27.0
SalmonGums,11.0,35.9,5.468231522922462,7.6111775206611565,No,13.0,67.5,41.0,4.449405780817289,26.450000000000003,1016.2048700086998,90.0,28.0
SalmonGums,15.6,31.8,5.468231522922462,7.6111775206611565,No,19.0,123.75,49.5,4.449405780817289,25.35,1016.2048700086998,33.75,25.0
SalmonGums,16.2,30.9,5.468231522922462,7.6111775206611565,No,26.0,78.75,50.5,4.449405780817289,23.95,1016.2048700086998,-11.25,20.0
SalmonGums,15.9,34.3,5.468231522922462,7.6111775206611565,No,23.0,78.75,45.0,4.449405780817289,26.299999999999997,1016.2048700086998,33.75,21.0
SalmonGums,15.1,34.5,5.468231522922462,7.6111775206611565,No,15.5,67.5,42.0,4.449405780817289,26.65,1016.2048700086998,67.5,30.5
SalmonGums,14.3,35.3,5.468231522922462,7.6111775206611565,No,13.0,101.25,37.5,4.449405780817289,27.650000000000002,1016.2048700086998,56.25,37.0
SalmonGums,10.2,38.0,5.468231522922462,7.6111775206611565,No,19.0,157.5,33.0,4.449405780817289,29.400000000000002,1016.2048700086998,-180.0,20.0
SalmonGums,23.0,42.5,5.468231522922462,7.6111775206611565,No,38.0,101.25,26.0,4.449405780817289,31.1,1016.2048700086998,-146.25,38.0
SalmonGums,14.1,26.9,5.468231522922462,7.6111775206611565,No,15.0,236.25,46.5,4.449405780817289,22.45,1016.2048700086998,-78.75,24.0
SalmonGums,8.7,28.3,5.468231522922462,7.6111775206611565,No,14.0,123.75,45.0,4.449405780817289,23.4,1016.2048700086998,11.25,27.0
SalmonGums,10.2,31.9,5.468231522922462,7.6111775206611565,No,24.0,90.0,40.5,4.449405780817289,24.549999999999997,1016.2048700086998,0.0,15.0
SalmonGums,14.6,37.0,5.468231522922462,7.6111775206611565,No,22.5,22.5,33.5,4.449405780817289,28.15,1016.2048700086998,22.5,16.5
