Location,MinTemp,MaxTemp,Evaporation,Sunshine,RainToday,WindSpeed,WindDir,Humidity,Cloud,Temp,Pressure,AirDirChange,AirSpeedChange
Walpole,15.7,24.5,5.468231522922462,7.6111775206611565,No,22.5,112.5,69.5,4.449405780817289,20.55,1015.25,0.0,21.5
Walpole,13.2,25.7,5.468231522922462,7.6111775206611565,No,12.0,135.0,74.5,4.449405780817289,22.35,1012.25,45.0,23.0
Walpole,17.1,21.8,5.468231522922462,7.6111775206611565,No,14.0,157.5,69.5,4.449405780817289,19.9,1016.8,-22.5,19.0
Walpole,12.9,24.9,5.468231522922462,7.6111775206611565,No,8.5,146.25,63.5,4.449405780817289,21.85,1018.55,-11.25,22.5
Walpole,14.3,24.5,5.468231522922462,7.6111775206611565,No,12.0,101.25,73.0,4.449405780817289,21.4,1016.5,123.75,19.0
Walpole,17.4,23.3,5.468231522922462,7.6111775206611565,No,14.0,146.25,81.5,4.449405780817289,19.55,1017.65,-11.25,25.0
Walpole,12.5,23.4,5.468231522922462,7.6111775206611565,No,22.5,112.5,61.5,4.449405780817289,19.75,1018.7,22.5,23.5
Walpole,13.1,25.6,5.468231522922462,7.6111775206611565,No,21.5,112.5,69.5,4.449405780817289,21.6,1018.85,22.5,19.5
Walpole,13.9,25.6,5.468231522922462,7.6111775206611565,No,16.0,123.75,68.5,4.449405780817289,21.35,1018.3,33.75,19.0
Walpole,13.3,24.1,5.468231522922462,7.6111775206611565,No,10.5,213.75,82.0,4.449405780817289,19.55,1015.6,-56.25,19.5
Walpole,13.2,31.3,5.468231522922462,7.6111775206611565,No,12.0,78.75,74.0,4.449405780817289,22.6,1009.1,78.75,18.0
Walpole,16.0,22.6,5.468231522922462,7.6111775206611565,No,16.0,281.25,88.5,4.449405780817289,18.9,1006.9,-11.25,25.0
Walpole,13.0,22.2,5.468231522922462,7.6111775206611565,No,16.0,236.25,55.5,4.449405780817289,19.75,1016.3,11.25,17.0
Walpole,11.6,23.5,5.468231522922462,7.6111775206611565,No,12.0,236.25,61.5,4.449405780817289,19.65,1019.45,-33.75,21.0
Walpole,13.1,29.4,5.468231522922462,7.6111775206611565,No,20.5,101.25,62.5,4.449405780817289,23.1,1019.25,33.75,16.5
Walpole,16.9,38.4,5.468231522922462,7.6111775206611565,No,11.0,101.25,48.5,4.449405780817289,28.2,1011.45,-146.25,30.0
Walpole,17.2,23.8,5.468231522922462,7.6111775206611565,No,18.5,146.25,72.0,4.449405780817289,21.950000000000003,1018.0,11.25,14.5
Walpole,16.4,19.9,5.468231522922462,7.6111775206611565,No,24.5,135.0,74.0,4.449405780817289,17.75,1019.15,0.0,19.5
Walpole,13.5,21.0,5.468231522922462,7.6111775206611565,No,16.0,157.5,55.5,4.449405780817289,18.35,1020.3,-22.5,25.0
Walpole,12.3,23.1,5.468231522922462,7.6111775206611565,No,17.5,303.75,72.5,4.449405780817289,19.0,1017.95,-56.25,15.5
Walpole,16.3,24.8,5.468231522922462,7.6111775206611565,No,26.0,292.5,65.5,4.449405780817289,21.4,1011.95,-22.5,31.0
Walpole,15.7,23.5,5.468231522922462,7.6111775206611565,Yes,20.5,270.0,70.5,4.449405780817289,20.9,1011.1500000000001,22.5,25.5
Walpole,17.7,23.6,5.468231522922462,7.6111775206611565,No,18.0,247.5,73.0,4.449405780817289,20.7,1011.75,0.0,23.0
Walpole,11.7,26.5,5.468231522922462,7.6111775206611565,No,16.0,281.25,56.0,4.449405780817289,21.4,1014.25,11.25,12.0
Walpole,17.2,25.6,5.468231522922462,7.6111775206611565,No,15.5,146.25,68.0,4.449405780817289,22.4,1014.9,-11.25,17.5
Walpole,14.4,20.9,5.468231522922462,7.6111775206611565,No,16.5,135.0,72.0,4.449405780817289,18.799999999999997,1012.0,0.0,20.5
Walpole,16.5,20.1,5.468231522922462,7.6111775206611565,No,16.0,135.0,71.5,4.449405780817289,18.25,1007.8,22.5,17.0
Walpole,15.6,22.7,5.468231522922462,7.6111775206611565,No,13.0,157.5,53.5,4.449405780817289,20.95,1010.45,-45.0,15.0
Walpole,12.2,20.9,5.468231522922462,7.6111775206611565,No,14.0,123.75,75.5,4.449405780817289,19.65,1013.25,33.75,21.0
Walpole,16.9,31.3,5.468231522922462,7.6111775206611565,No,16.0,112.5,65.0,4.449405780817289,25.049999999999997,1010.7,-67.5,17.0
Walpole,18.9,29.1,5.468231522922462,7.6111775206611565,No,11.0,78.75,74.0,4.449405780817289,25.049999999999997,1012.9000000000001,56.25,20.0
Walpole,18.7,29.9,5.468231522922462,7.6111775206611565,No,13.0,135.0,76.5,4.449405780817289,24.9,1010.45,67.5,15.0
Walpole,13.3,22.7,5.468231522922462,7.6111775206611565,No,9.5,168.75,66.0,4.449405780817289,19.0,1013.4,33.75,21.5
Walpole,13.7,21.0,5.468231522922462,7.6111775206611565,No,15.5,270.0,60.5,4.449405780817289,18.55,1008.85,-22.5,34.5
Walpole,13.7,20.6,5.468231522922462,7.6111775206611565,Yes,14.0,202.5,53.0,4.449405780817289,17.55,1015.5,67.5,23.0
Walpole,13.9,22.6,5.468231522922462,7.6111775206611565,No,17.5,112.5,57.5,4.449405780817289,19.55,1022.0999999999999,22.5,25.5
Walpole,15.6,25.6,5.468231522922462,7.6111775206611565,No,26.5,101.25,59.5,4.449405780817289,21.950000000000003,1022.15,33.75,25.5
Walpole,15.2,30.8,5.468231522922462,7.6111775206611565,No,21.0,56.25,47.0,4.449405780817289,23.549999999999997,1019.45,11.25,25.0
Walpole,16.9,35.4,5.468231522922462,7.6111775206611565,No,20.0,123.75,45.0,4.449405780817289,26.950000000000003,1012.15,-78.75,23.0
Walpole,19.1,27.9,5.468231522922462,7.6111775206611565,No,14.0,270.0,49.0,4.449405780817289,24.049999999999997,1008.9,90.0,36.0
Walpole,15.3,20.7,5.468231522922462,7.6111775206611565,No,28.5,135.0,63.0,4.449405780817289,17.85,1019.5999999999999,22.5,23.5
Walpole,15.0,25.4,5.468231522922462,7.6111775206611565,Yes,24.0,101.25,75.0,4.449405780817289,21.95,1014.3,56.25,30.0
Walpole,16.6,29.8,5.468231522922462,7.6111775206611565,No,14.0,157.5,59.5,4.449405780817289,24.85,1006.85,-90.0,32.0
Walpole,16.4,25.0,5.468231522922462,7.6111775206611565,No,21.0,270.0,64.5,4.449405780817289,22.35,1009.95,45.0,20.0
Walpole,15.2,21.0,5.468231522922462,7.6111775206611565,No,18.0,157.5,72.0,4.449405780817289,18.9,1015.9000000000001,0.0,21.0
