Location,MinTemp,MaxTemp,Evaporation,Sunshine,RainToday,WindSpeed,WindDir,Humidity,Cloud,Temp,Pressure,AirDirChange,AirSpeedChange
Uluru,19.7,30.0,5.468231522922462,7.6111775206611565,No,27.0,90.0,65.0,4.449405780817289,25.049999999999997,1009.05,22.5,21.0
Uluru,21.6,33.1,5.468231522922462,7.6111775206611565,No,16.5,45.0,38.5,4.449405780817289,27.950000000000003,1008.5,45.0,16.5
Uluru,21.3,36.1,5.468231522922462,7.6111775206611565,No,18.5,112.5,33.0,4.449405780817289,31.05,1004.8,-22.5,14.5
Uluru,22.9,37.7,5.468231522922462,7.6111775206611565,No,20.5,123.75,28.5,4.449405780817289,32.05,1004.05,-56.25,18.5
Uluru,24.0,39.0,5.468231522922462,7.6111775206611565,No,19.5,135.0,27.0,4.449405780817289,33.599999999999994,1005.2,45.0,19.5
Uluru,24.3,39.7,5.468231522922462,7.6111775206611565,No,18.5,157.5,26.5,4.449405780817289,34.25,1005.9,22.5,27.5
Uluru,26.6,38.6,5.468231522922462,7.6111775206611565,No,19.5,123.75,31.0,4.449405780817289,33.5,1006.4,123.75,13.5
Uluru,26.9,39.4,5.468231522922462,7.6111775206611565,No,14.0,146.25,31.5,4.449405780817289,33.849999999999994,1007.0,11.25,40.0
Uluru,24.4,40.0,5.468231522922462,7.6111775206611565,No,15.5,78.75,39.0,4.449405780817289,33.05,1008.15,56.25,38.5
Uluru,25.4,39.8,5.468231522922462,7.6111775206611565,No,18.5,112.5,30.0,4.449405780817289,34.35,1008.75,-67.5,18.5
Uluru,23.9,39.5,5.468231522922462,7.6111775206611565,No,18.0,56.25,19.5,4.449405780817289,34.9,1008.15,11.25,23.0
Uluru,20.6,40.9,5.468231522922462,7.6111775206611565,No,11.0,56.25,17.5,4.449405780817289,35.85,1007.25,123.75,46.0
Uluru,22.3,37.3,5.468231522922462,7.6111775206611565,No,23.5,180.0,40.0,4.449405780817289,29.35,1010.55,0.0,28.5
Uluru,19.8,33.8,5.468231522922462,7.6111775206611565,No,18.5,123.75,29.0,4.449405780817289,28.0,1011.5999999999999,-11.25,20.5
Uluru,17.2,35.9,5.468231522922462,7.6111775206611565,No,15.5,90.0,21.0,4.449405780817289,29.05,1013.0,0.0,19.5
Uluru,19.1,37.9,5.468231522922462,7.6111775206611565,No,22.0,101.25,15.0,4.449405780817289,32.4,1014.4000000000001,33.75,21.0
Uluru,21.9,35.4,5.468231522922462,7.6111775206611565,No,25.0,123.75,26.5,4.449405780817289,30.3,1016.1500000000001,-11.25,21.0
Uluru,19.6,34.9,5.468231522922462,7.6111775206611565,No,21.5,123.75,26.0,4.449405780817289,28.95,1014.15,-33.75,13.5
Uluru,20.0,36.6,5.468231522922462,7.6111775206611565,No,20.5,78.75,16.0,4.449405780817289,30.2,1013.55,11.25,9.5
Uluru,19.7,39.6,5.468231522922462,7.6111775206611565,No,10.0,202.5,15.0,4.449405780817289,32.65,1012.05,45.0,20.0
Uluru,25.9,39.8,5.468231522922462,7.6111775206611565,No,20.5,202.5,21.0,4.449405780817289,35.95,1008.55,0.0,18.5
Uluru,22.9,37.8,5.468231522922462,7.6111775206611565,No,18.5,146.25,28.0,4.449405780817289,30.8,1012.05,33.75,16.5
Uluru,22.4,34.6,5.468231522922462,7.6111775206611565,No,25.0,101.25,33.0,4.449405780817289,28.55,1013.55,-11.25,21.0
Uluru,22.5,37.2,5.468231522922462,7.6111775206611565,No,23.0,56.25,24.5,4.449405780817289,31.75,1013.35,146.25,38.0
Uluru,21.3,32.5,5.468231522922462,7.6111775206611565,No,14.0,78.75,54.5,4.449405780817289,25.2,1013.2,123.75,34.0
Uluru,19.6,38.0,5.468231522922462,7.6111775206611565,No,26.0,33.75,21.0,4.449405780817289,32.55,1007.3,-33.75,20.0
Uluru,25.4,34.7,5.468231522922462,7.6111775206611565,No,16.0,202.5,50.0,4.449405780817289,29.75,1008.1500000000001,22.5,34.0
Uluru,16.9,20.0,5.468231522922462,7.6111775206611565,Yes,26.0,123.75,84.5,4.449405780817289,18.6,1017.35,-11.25,20.0
Uluru,14.9,26.5,5.468231522922462,7.6111775206611565,No,26.5,101.25,53.5,4.449405780817289,21.1,1014.95,-11.25,23.5
Uluru,13.6,27.3,5.468231522922462,7.6111775206611565,No,25.0,112.5,48.5,4.449405780817289,22.55,1018.35,-22.5,19.0
Uluru,16.0,27.7,5.468231522922462,7.6111775206611565,No,24.0,112.5,37.5,4.449405780817289,23.4,1018.0999999999999,-22.5,20.0
Uluru,15.0,29.9,5.468231522922462,7.6111775206611565,No,24.0,90.0,33.0,4.449405780817289,25.15,1016.95,0.0,22.0
Uluru,15.4,29.7,5.468231522922462,7.6111775206611565,No,17.5,101.25,31.5,4.449405780817289,25.049999999999997,1017.55,-33.75,26.5
Uluru,19.3,29.1,5.468231522922462,7.6111775206611565,No,15.0,67.5,32.0,4.449405780817289,25.9,1017.5999999999999,0.0,20.0
Uluru,14.5,31.5,5.468231522922462,7.6111775206611565,No,15.0,112.5,38.0,4.449405780817289,26.299999999999997,1016.35,-67.5,24.0
Uluru,17.4,32.7,5.468231522922462,7.6111775206611565,No,16.0,101.25,25.5,4.449405780817289,27.799999999999997,1016.0999999999999,-11.25,23.0
Uluru,17.2,32.3,5.468231522922462,7.6111775206611565,No,22.0,112.5,26.5,4.449405780817289,28.15,1017.75,-22.5,21.0
Uluru,17.1,31.7,5.468231522922462,7.6111775206611565,No,22.5,101.25,23.5,4.449405780817289,27.25,1018.5,-11.25,23.5
Uluru,14.9,31.8,5.468231522922462,7.6111775206611565,No,18.5,112.5,23.0,4.449405780817289,26.85,1017.5999999999999,22.5,33.5
Uluru,14.8,31.1,5.468231522922462,7.6111775206611565,No,18.5,112.5,23.0,4.449405780817289,26.2,1016.7,0.0,31.5
Uluru,15.1,30.6,5.468231522922462,7.6111775206611565,No,19.5,101.25,22.5,4.449405780817289,26.75,1016.4,-11.25,23.5
Uluru,11.8,32.0,5.468231522922462,7.6111775206611565,No,9.0,157.5,25.0,4.449405780817289,25.85,1015.3,-90.0,21.0
Uluru,15.0,33.7,5.468231522922462,7.6111775206611565,No,5.5,168.75,22.5,4.449405780817289,28.799999999999997,1013.05,33.75,22.5
Uluru,18.5,32.4,5.468231522922462,7.6111775206611565,No,18.5,168.75,30.0,4.449405780817289,28.1,1011.4000000000001,-33.75,11.5
Uluru,15.5,29.9,5.468231522922462,7.6111775206611565,No,14.0,90.0,38.5,4.449405780817289,25.5,1013.8499999999999,-22.5,21.0
Uluru,14.9,31.9,5.468231522922462,7.6111775206611565,No,10.0,157.5,29.5,4.449405780817289,26.15,1013.25,0.0,18.0
Uluru,16.0,32.6,5.468231522922462,7.6111775206611565,No,14.5,213.75,25.5,4.449405780817289,27.35,1014.0,-146.25,16.5
Uluru,16.1,33.5,5.468231522922462,7.6111775206611565,No,11.0,112.5,26.0,4.449405780817289,27.85,1015.6,-45.0,20.0
Uluru,15.9,36.0,5.468231522922462,7.6111775206611565,No,12.0,180.0,25.0,4.449405780817289,29.0,1012.5,157.5,18.0
Uluru,15.4,33.8,5.468231522922462,7.6111775206611565,No,19.5,225.0,28.5,4.449405780817289,29.200000000000003,1009.3,-45.0,19.5
Uluru,15.7,31.2,5.468231522922462,7.6111775206611565,No,15.0,90.0,37.5,4.449405780817289,26.35,1012.5,-22.5,16.0
Uluru,16.3,29.9,5.468231522922462,7.6111775206611565,No,18.5,67.5,37.5,4.449405780817289,25.5,1015.9,0.0,20.5
Uluru,14.6,29.3,5.468231522922462,7.6111775206611565,No,19.0,123.75,32.5,4.449405780817289,24.1,1019.05,-33.75,20.0
Uluru,13.8,28.9,5.468231522922462,7.6111775206611565,No,19.5,90.0,30.5,4.449405780817289,23.6,1021.1,-22.5,19.5
Uluru,11.0,29.6,5.468231522922462,7.6111775206611565,No,21.5,56.25,24.0,4.449405780817289,24.45,1020.6,11.25,26.5
Uluru,8.4,29.2,5.468231522922462,7.6111775206611565,No,9.0,123.75,21.5,4.449405780817289,23.65,1018.4000000000001,-78.75,13.0
Uluru,11.0,30.8,5.468231522922462,7.6111775206611565,No,4.5,180.0,24.0,4.449405780817289,23.4,1017.1,0.0,23.5
Uluru,8.4,32.6,5.468231522922462,7.6111775206611565,No,9.0,90.0,21.0,4.449405780817289,25.25,1017.45,-112.5,15.0
Uluru,11.9,32.8,5.468231522922462,7.6111775206611565,No,12.0,78.75,15.5,4.449405780817289,27.049999999999997,1018.1500000000001,78.75,25.0
Uluru,11.6,32.5,5.468231522922462,7.6111775206611565,No,15.0,101.25,16.0,4.449405780817289,26.05,1018.2,-11.25,22.0
Uluru,12.4,32.4,5.468231522922462,7.6111775206611565,No,17.0,90.0,16.5,4.449405780817289,26.65,1017.8,22.5,24.0
Uluru,14.1,32.8,5.468231522922462,7.6111775206611565,No,13.0,90.0,24.0,4.449405780817289,25.95,1017.95,-67.5,22.0
Uluru,14.3,33.0,5.468231522922462,7.6111775206611565,No,7.5,101.25,24.0,4.449405780817289,27.15,1018.25,-78.75,20.5
Uluru,15.9,29.0,5.468231522922462,7.6111775206611565,No,14.0,101.25,40.0,4.449405780817289,25.1,1017.05,123.75,23.0
Uluru,11.9,31.3,5.468231522922462,7.6111775206611565,No,10.0,112.5,31.5,4.449405780817289,25.85,1015.55,-45.0,12.0
Uluru,12.1,32.6,5.468231522922462,7.6111775206611565,No,13.0,78.75,26.0,4.449405780817289,26.200000000000003,1014.7,-56.25,30.0
